customer_id,full_name,email,phone,region,state,segment,join_date,status,is_active,customer_age
CUST-0413,Karen Miller,shawrachel@example.net,8618306719.0,Central,TN,Guest,2025-04-13,Active,1,53.0
CUST-0075,Raymond Jefferson,hoganashlee@example.org,1812004711.0,Central,NY,B2C,2022-06-23,Active,1,54.0
CUST-0935,Norman Chavez,lindazhang@example.net,6494116318.0,West,FL,B2B,2024-03-24,Churned,0,62.0
CUST-0501,Michele Cherry,elucas@example.net,8103266421.0,East,GA,B2C,2022-02-27,Inactive,0,62.0
CUST-0597,Alexa Williams,jbarker@example.com,7273230085.0,West,OH,Guest,2023-10-11,Churned,0,55.0
CUST-0115,Olivia Brennan,williamsonjimmy@example.net,2927557192.0,Central,PA,B2C,2025-09-28,Active,1,48.0
CUST-0418,Sheryl Humphrey,patrick79@example.net,2417929111.0,West,MI,B2C,2022-11-04,Active,1,57.0
CUST-0090,Bailey Duran Dds,kimberlyjames@example.com,8226838851.0,West,MA,B2C,2021-02-18,Active,1,20.0
CUST-0977,Thomas Patel,adam35@example.org,7904599080.0,South,GA,B2B,2022-04-27,Active,1,31.0
CUST-0920,Nicole Villegas,colonbobby@example.org,9151169666.0,West,NY,B2C,2024-04-19,Active,1,70.0
CUST-0847,Helen Hernandez,juliecannon@example.com,1715888636.0,West,IL,B2C,2020-12-02,Active,1,32.0
CUST-0732,Zachary Scott,gregory17@example.org,6254882142.0,South,OH,B2C,2023-09-01,Active,1,73.0
CUST-0012,Nicole Patterson,icox@example.net,5465787133.0,North,PA,B2B,2025-03-09,Active,1,46.0
CUST-0397,Elizabeth Thompson,rushstacy@example.com,2276212679.0,West,MI,B2B,2023-01-08,Active,1,73.0
CUST-0569,Amy Cervantes,gcombs@example.com,5111508353.0,East,IL,B2C,2021-04-02,Inactive,0,61.0
CUST-0043,Christine Wright,gomezanita@example.com,8518506716.0,East,WA,Guest,2020-09-30,Active,1,28.0
CUST-0168,Jacob Mitchell,gilbertwilliam@example.com,1412678886.0,North,TX,B2C,2024-04-03,Active,1,32.0
CUST-0417,Ashley Hernandez,buckleyanna@example.org,4931027079.0,North,FL,B2C,2024-11-08,Active,1,25.0
CUST-0804,Anthony Ward,brandon48@example.net,1795922483.0,East,NC,B2C,2021-07-24,Active,1,39.0
CUST-0427,Hailey Monroe,kaitlyn14@example.org,9265273543.0,East,NY,B2B,2025-05-27,Active,1,52.0
CUST-0936,Sarah Hall,justin92@example.net,3130621136.0,Central,PA,B2C,2025-10-01,Active,1,40.0
CUST-0169,,,,West,NY,,2025-05-07,Active,1,51.0
CUST-0729,Michelle Wilson,nicholasgallagher@example.net,4455696443.0,North,MI,B2C,2025-07-05,Active,1,46.0
CUST-0653,James Torres,,,Central,,,2022-01-09,Churned,0,24.0
CUST-0258,Robert Cummings,ascott@example.net,1901204556.0,North,MA,B2C,2025-03-01,Active,1,60.0
CUST-0336,Charles Chen,ebrooks@example.net,7857306524.0,North,GA,B2C,2026-02-28,Active,1,30.0
CUST-0016,Pamela Romero,harrellkenneth@example.net,3080132677.0,South,MA,B2C,2022-08-26,Active,1,22.0
CUST-0685,Megan Nelson,joshuasmith@example.net,7973714708.0,South,GA,B2B,2023-02-15,Active,1,60.0
CUST-0325,Jerry Brown,stephanie72@example.org,1984872829.0,West,WA,B2C,2022-01-01,Churned,0,67.0
CUST-0682,,smithsarah@example.net,4758955168.0,West,IL,Guest,2026-03-02,Churned,0,
CUST-0223,Stephen Pena Md,booneryan@example.com,1464422096.0,North,NY,B2C,2022-10-21,Churned,0,55.0
CUST-0180,Tracy Bishop,pyoung@example.com,8603341918.0,South,PA,B2C,2026-03-01,Active,1,70.0
CUST-0100,Gary Santiago,marksteele@example.com,6235733221.0,East,MA,B2C,2024-05-29,Active,1,29.0
CUST-0522,John Brown,,,West,,,2020-10-02,Inactive,0,22.0
CUST-0023,Austin Johnson,chad34@example.net,2164005242.0,West,NC,B2C,2025-10-11,Active,1,33.0
CUST-0357,Pamela Santos,collinssamuel@example.org,1323878003.0,East,PA,B2C,2023-09-25,Inactive,0,57.0
CUST-0751,Alexis Tucker,smithsara@example.net,6117309850.0,South,MA,Guest,2023-08-11,Churned,0,53.0
CUST-0915,Angelica Webb,jamesobrien@example.org,5892187851.0,Central,FL,B2C,2022-10-24,Inactive,0,62.0
CUST-0849,,daniellee@example.org,3996059329.0,West,WA,B2B,2025-11-27,Active,1,74.0
CUST-0341,Julia Martinez,scottsmith@example.com,1303717058.0,East,CO,B2C,2025-09-26,Inactive,0,19.0
CUST-0432,Sara Hoffman,kenneth17@example.org,2772625701.0,West,TN,B2C,2026-01-16,Active,1,72.0
CUST-0588,Jesse Chavez,blopez@example.org,3495013649.0,West,TX,B2C,2022-11-15,Inactive,0,30.0
CUST-0886,Lauren Bonilla,robertjones@example.com,4512073465.0,East,MI,B2C,2026-01-19,Inactive,0,59.0
CUST-0204,Danielle Wilson,victorhughes@example.net,2003075622.0,North,NC,B2C,2023-01-31,Inactive,0,52.0
CUST-0781,Oscar Smith,bryanwiggins@example.org,1722036849.0,East,TX,B2C,2023-05-12,Active,1,33.0
CUST-0094,Rachel Weber,ronaldstephens@example.net,9799799552.0,West,TX,B2C,2022-05-25,Active,1,50.0
CUST-0595,Dawn Little,michaelwilliams@example.net,9156627768.0,Central,AZ,B2C,2025-01-31,Active,1,55.0
CUST-0069,James Lewis,matthew64@example.com,7946474367.0,North,FL,B2C,2021-12-15,Active,1,65.0
CUST-0663,Joshua Harvey,,,East,,,2020-06-19,Active,1,73.0
CUST-0285,Brent Hernandez,christineking@example.com,3435368222.0,South,MI,B2C,2021-12-07,Active,1,67.0
CUST-0853,Ann Hahn,joelduncan@example.net,2460568761.0,North,NY,B2C,2026-02-14,Inactive,0,24.0
CUST-0435,Norman Aguilar,matthewreeves@example.net,5554864015.0,East,GA,B2C,2023-12-21,Active,1,37.0
CUST-0154,Christopher Collins,kimberly99@example.org,3830469901.0,South,CO,B2C,2023-12-25,Inactive,0,19.0
CUST-0076,Mary Jones,alexander67@example.org,4617964053.0,West,GA,Guest,2023-05-13,Churned,0,73.0
CUST-0778,Barbara Mckinney,shannon51@example.org,6155999101.0,East,GA,Guest,2024-09-03,Active,1,36.0
CUST-0447,Linda Morgan,matthewvalenzuela@example.com,1810646287.0,South,FL,B2B,2024-04-15,Active,1,22.0
CUST-0189,Brian Stein,chenbailey@example.net,1872946671.0,West,NC,B2C,2025-09-16,Inactive,0,51.0
CUST-0272,Jerry Watson,brettbennett@example.net,8846081062.0,North,WA,B2B,2025-11-29,Active,1,52.0
CUST-0237,Taylor Griffith,david86@example.com,1671324754.0,Central,WA,B2B,2023-05-18,Active,1,29.0
CUST-0488,Rebecca Roberts,housepaul@example.net,5008931734.0,South,CA,B2C,2024-10-03,Active,1,37.0
CUST-0560,Sierra Andrews,,7081247395.0,North,CA,B2B,2024-08-06,Active,1,28.0
CUST-0118,Catherine Thompson,pharvey@example.com,4583132370.0,East,NC,B2C,2025-03-23,Active,1,50.0
CUST-0868,Shawn Duffy,,4362292587.0,Central,CO,B2C,2023-07-16,Inactive,0,61.0
CUST-0513,Mr. Matthew Steele,arianadiaz@example.com,1802437573.0,South,MI,Guest,2023-02-11,Active,1,74.0
CUST-0590,Johnny Peterson,,,West,,,2021-03-06,Active,1,51.0
CUST-0631,Samantha Smith,torresthomas@example.com,7948491025.0,West,NY,B2C,2021-08-31,Inactive,0,32.0
CUST-0127,Elizabeth Harrell,mcdonaldcharles@example.org,2162456506.0,North,MI,B2C,2024-07-05,Active,1,65.0
CUST-0117,Anthony Howard,hthomas@example.com,3217271551.0,Central,NC,B2C,2020-10-19,Active,1,70.0
CUST-0474,Amber Martin,lydianewton@example.com,3919541987.0,West,FL,B2C,2023-08-04,Active,1,67.0
CUST-0738,Jennifer Chen,,,Central,,,2023-03-31,Active,1,28.0
CUST-0058,Janet Ross,dianasmith@example.org,8807154516.0,Central,MA,Guest,2022-01-24,Inactive,0,47.0
CUST-0719,Christopher Rose,cooperchristopher@example.org,1449127113.0,West,NY,B2C,2026-05-16,Active,1,68.0
CUST-0967,Kimberly Cobb,ryanpatricia@example.net,1579766270.0,North,TX,Guest,2024-07-27,Inactive,0,21.0
CUST-0370,Cynthia Vasquez,kaufmandouglas@example.com,4123094077.0,West,NC,B2C,2022-02-26,Active,1,49.0
CUST-0269,Teresa Powers,heather62@example.com,8978292216.0,Central,MI,Guest,2020-10-22,Active,1,66.0
CUST-0047,Robert Perez,kellerraymond@example.com,3436349578.0,Central,PA,B2C,2023-05-21,Inactive,0,22.0
CUST-0350,Danielle Burke,kimberly04@example.org,3364622517.0,Central,AZ,B2B,2022-10-07,Active,1,50.0
CUST-0196,Matthew Mitchell,glennmartin@example.org,3219656523.0,East,WA,B2B,2022-07-26,Active,1,43.0
CUST-0103,Isaiah Avila,nwolf@example.com,5924075818.0,North,IL,B2B,2020-11-14,Active,1,67.0
CUST-0887,Gary Mitchell,longbrittany@example.org,1902608698.0,South,TX,B2B,2026-03-03,Churned,0,55.0
CUST-0790,Brenda Pierce,angel93@example.com,8277963044.0,Central,FL,Guest,2024-06-26,Inactive,0,29.0
CUST-0784,Amber Gomez,nhuber@example.org,3176741241.0,East,CO,B2B,2022-11-11,Inactive,0,53.0
CUST-0264,Molly Rodriguez,bmendez@example.org,5177971775.0,North,GA,B2C,2022-01-05,Active,1,31.0
CUST-0444,John Smith,jessicadodson@example.com,5430187186.0,South,GA,B2C,2023-11-04,Active,1,39.0
CUST-0946,Rachael Alvarez,kathleenwagner@example.com,5358268627.0,North,AZ,B2B,2024-04-04,Active,1,58.0
CUST-0305,Robert Long,frederickjames@example.net,8012796114.0,South,PA,B2B,2023-03-08,Active,1,60.0
CUST-0342,Susan Khan Md,clarence54@example.org,1214138113.0,West,FL,B2B,2022-02-17,Inactive,0,39.0
CUST-0639,Courtney Peterson,fsandoval@example.net,7265016731.0,Central,NC,Guest,2025-02-17,Active,1,26.0
CUST-0314,Monica Bailey,stanley38@example.com,1592086780.0,East,OH,Guest,2021-05-25,Inactive,0,29.0
CUST-0150,Courtney Rodriguez,danny49@example.org,2306738302.0,Central,IL,B2B,2021-09-22,Churned,0,47.0
CUST-0125,Jeremiah Riley,christopherphillips@example.net,8963259532.0,West,NC,B2C,2020-09-29,Churned,0,72.0
CUST-0834,Lisa Gomez,luke09@example.org,2464197857.0,East,MA,B2C,2025-06-09,Active,1,74.0
CUST-0873,Lindsay Carney,jessica36@example.org,1921562294.0,South,NC,B2B,2024-01-30,Active,1,32.0
CUST-0051,Kimberly Ball,michaeljones@example.net,9190229413.0,North,NC,B2C,2024-10-31,Active,1,72.0
CUST-0354,Alexis Lewis,fryraymond@example.com,4405147705.0,South,AZ,B2C,2020-07-20,Active,1,31.0
CUST-0985,James Pope,morgansharon@example.org,1240325376.0,West,OH,B2C,2025-09-19,Active,1,61.0
CUST-0143,Theodore Jones Jr.,cameronhill@example.net,1345933272.0,Central,PA,B2C,2021-04-30,Active,1,47.0
CUST-0471,Kristina Pena,xclements@example.org,1720850769.0,West,IL,B2B,2023-01-01,Active,1,25.0
CUST-0400,David Jones,kristin00@example.com,3894905807.0,West,NC,Guest,2020-07-04,Active,1,26.0
CUST-0666,Edwin Richardson,wwilkins@example.com,3964215226.0,East,PA,B2C,2020-09-18,Active,1,44.0
CUST-0321,James Wilson,megan92@example.net,7699611253.0,East,PA,B2C,2025-06-27,Inactive,0,19.0
CUST-0020,Shane Henderson,sarahcampos@example.net,1662475107.0,Central,TX,B2B,2021-10-25,Active,1,62.0
CUST-0859,Amy Lowery,johnnycruz@example.net,3534332491.0,South,PA,B2C,2026-01-16,Active,1,73.0
CUST-0838,Matthew Henderson,,,North,,,2023-03-09,Active,1,72.0
CUST-0877,Kaitlin Gomez,smithwilliam@example.com,9931647725.0,North,NY,B2C,2023-03-30,Active,1,41.0
CUST-0408,Christina Johnson,daniellerowland@example.com,5443009109.0,South,MI,B2C,2025-09-23,Inactive,0,55.0
CUST-0538,Shawn Ortiz,adammanning@example.org,5788614057.0,Central,OH,B2B,2021-02-14,Active,1,55.0
CUST-0661,Dawn Ellis,,,East,,,2020-06-09,Active,1,68.0
CUST-0039,Grant Watts,william40@example.org,8272046537.0,East,PA,B2C,2025-07-22,Active,1,48.0
CUST-0176,Sandra Rodgers,lucasrodney@example.com,8101438889.0,Central,FL,B2C,2021-07-01,Active,1,
CUST-0246,William Daniels,ismall@example.net,7842824172.0,East,AZ,B2C,2023-04-05,Inactive,0,59.0
CUST-0880,William Porter,,,East,,,2021-05-28,Active,1,34.0
CUST-0712,Kelly Bishop,thomasharmon@example.net,2171644556.0,North,NC,B2C,2024-05-13,Active,1,36.0
CUST-0802,Lauren Cunningham,courtney71@example.com,8162028123.0,West,MA,Guest,2025-07-03,Active,1,44.0
CUST-0912,Hannah Terry,martinjessica@example.com,1353703824.0,West,FL,B2C,2025-09-15,Churned,0,28.0
CUST-0155,Paul Williams,nelsonebony@example.com,5540331739.0,South,OH,Guest,2020-11-09,Active,1,44.0
CUST-0288,Adam Jackson,pbruce@example.com,1405336452.0,West,GA,B2C,2024-06-16,Inactive,0,66.0
CUST-0626,Bianca Taylor,tonypearson@example.org,9585988310.0,South,CA,B2B,2024-02-08,Active,1,60.0
CUST-0889,Wayne Douglas,unguyen@example.net,7917793238.0,South,CO,Guest,2026-01-03,Active,1,46.0
CUST-0570,Isaac Grant,maurice61@example.com,1484044566.0,North,GA,B2C,2023-04-04,Churned,0,51.0
CUST-0791,Anthony Davidson,kimberlywang@example.org,7456676640.0,East,GA,B2C,2023-06-14,Active,1,58.0
CUST-0018,Sandra Parker,allenashley@example.org,1297882081.0,North,MI,B2B,2023-07-01,Churned,0,67.0
CUST-0128,Veronica Coffey,christopher60@example.com,1887849912.0,West,PA,B2C,2026-03-01,Active,1,50.0
CUST-0323,Kayla Barnes,baileyhenderson@example.com,4611178006.0,Central,CO,Guest,2023-08-02,Active,1,69.0
CUST-0256,Brittany Murphy,nwilson@example.net,5483564208.0,West,TN,B2B,2022-02-17,Churned,0,60.0
CUST-0701,Daniel Rich,ashley46@example.net,3753617061.0,West,WA,B2B,2025-04-29,Inactive,0,21.0
CUST-0876,,charles80@example.org,7874951191.0,Central,CO,B2B,2026-04-02,Active,1,61.0
CUST-0191,Andrea Fox,myerstheodore@example.net,1789297500.0,West,CA,B2B,2024-11-11,Churned,0,20.0
CUST-0116,Nicole Hamilton Md,wallaceheather@example.org,2278681447.0,South,MI,B2C,2022-11-08,Churned,0,67.0
CUST-0657,Rebecca Higgins,davisjasmin@example.net,8498373543.0,Central,WA,B2C,2025-12-05,Inactive,0,27.0
CUST-0607,Marcus Garza Jr.,catherinejones@example.org,1276209184.0,East,GA,B2C,2026-01-03,Inactive,0,34.0
CUST-0181,Cheyenne Gregory,smurray@example.com,1985969691.0,East,MA,B2C,2024-05-26,Active,1,32.0
CUST-0302,Adam Foster,vbrock@example.com,1209818063.0,West,PA,B2B,2021-04-27,Active,1,50.0
CUST-0807,Douglas Maxwell,kpeterson@example.org,6694596488.0,South,TX,B2C,2020-07-09,Active,1,30.0
CUST-0758,Olivia Williams,buckleygregory@example.org,5010272405.0,East,MI,B2C,2025-08-28,Active,1,41.0
CUST-0880,,,,East,,,2021-05-28,Active,1,46.0
CUST-0782,Jennifer Cooper,todd88@example.com,1973244913.0,South,TX,B2B,2024-10-30,Inactive,0,66.0
CUST-0706,Shane Martinez,jonesalfred@example.net,9694591966.0,South,MI,B2C,2021-09-21,Churned,0,31.0
CUST-0518,Kristen Stephens,jvaldez@example.com,4478712552.0,North,MA,B2B,2022-03-22,Churned,0,35.0
CUST-0373,Bianca Carter,sara65@example.com,6999827950.0,North,CO,B2C,2024-02-10,Active,1,47.0
CUST-0046,Michael Reyes,garrisonjeffrey@example.com,1680831367.0,South,AZ,B2C,2022-09-05,Inactive,0,40.0
CUST-0964,Dr. Christine Wagner Phd,cynthia74@example.org,1675833920.0,West,GA,Guest,2025-02-21,Active,1,26.0
CUST-0158,Daniel Taylor,keith10@example.com,5785477725.0,South,NY,B2C,2022-02-24,Active,1,68.0
CUST-0941,Kari Ellis,bensonstanley@example.org,3079649673.0,West,MI,B2C,2021-08-21,Churned,0,62.0
CUST-0172,Jake Campbell,rschroeder@example.net,7937526547.0,Central,CO,B2B,2025-08-06,Active,1,32.0
CUST-0017,Brittany Farmer,georgetracy@example.org,8474687234.0,South,CA,B2C,2024-09-23,Active,1,36.0
CUST-0512,Heather Lambert,craigharvey@example.org,2806958146.0,West,TX,B2C,2024-07-21,Churned,0,37.0
CUST-0049,Wesley White,benjamin96@example.com,1543524082.0,North,CA,B2C,2020-08-23,Inactive,0,20.0
CUST-0192,Mrs. Alexis Kramer,john19@example.net,2632424154.0,North,PA,B2C,2023-09-13,Active,1,32.0
CUST-0893,Lindsey Howard,,6855245787.0,North,WA,Guest,2023-01-18,Inactive,0,39.0
CUST-0516,Angela Ramirez,patriciagonzalez@example.net,7619318374.0,East,CO,B2C,2021-11-27,Active,1,60.0
CUST-0947,Brittany Luna,marshelizabeth@example.com,4693265732.0,West,PA,B2C,2024-03-27,Inactive,0,54.0
CUST-0731,Zachary Hammond,jonathan14@example.org,1614070349.0,North,GA,B2C,2025-11-04,Active,1,62.0
CUST-0481,Nicole Evans,jennifer83@example.org,1836321234.0,West,IL,Guest,2025-07-14,Active,1,31.0
CUST-0284,Denise Madden,shawheidi@example.com,5268424508.0,Central,NY,B2B,2020-07-20,Active,1,22.0
CUST-0938,Sandra Miller,colemandavid@example.org,4481323570.0,West,TX,B2C,2021-08-28,Active,1,66.0
CUST-0698,Samantha Thompson,gjones@example.net,3964825311.0,North,OH,B2B,2023-03-06,Inactive,0,68.0
CUST-0226,Holly Thomas,cporter@example.org,5271040541.0,North,PA,B2B,2023-04-18,Active,1,60.0
CUST-0027,Brenda White,ewright@example.com,5654145868.0,East,CA,B2B,2022-01-10,Churned,0,44.0
CUST-0830,Tiffany Johnson,hbeard@example.com,1854696815.0,Central,CA,B2B,2025-01-03,Active,1,42.0
CUST-0438,Daniel Savage,vfrench@example.com,5103856955.0,West,MI,B2C,2021-03-03,Active,1,62.0
CUST-0488,,housepaul@example.net,5008931734.0,South,CA,B2C,2024-10-03,Active,1,31.0
CUST-0365,Blake Watson,whitelinda@example.org,2817703886.0,North,NC,B2C,2023-02-18,Inactive,0,65.0
CUST-0230,Molly Watts,carlsonjoseph@example.net,1825652704.0,West,IL,B2B,2023-01-10,Active,1,25.0
CUST-0038,Brandy Wilson,newtoneric@example.com,8706562729.0,Central,CA,Guest,2021-04-16,Active,1,75.0
CUST-0670,Kathleen Morton,jeanettekrause@example.org,8501917920.0,South,PA,B2B,2024-10-30,Active,1,61.0
CUST-0591,,,,East,,,2026-05-04,Active,1,51.0
CUST-0375,Joshua Oconnell,shannonford@example.org,3794695489.0,Central,PA,Guest,2023-01-30,Active,1,38.0
CUST-0470,Justin Smith,connersylvia@example.net,8556503334.0,Central,TX,Guest,2023-11-04,Active,1,41.0
CUST-0026,,lauren13@example.org,1542160733.0,East,IL,B2C,2026-02-20,Churned,0,75.0
CUST-0688,James Miller,,,West,,,2026-02-26,Inactive,0,49.0
CUST-0904,Melissa Foster,christopher20@example.org,6178996986.0,North,MI,B2B,2026-04-14,Inactive,0,58.0
CUST-0983,Robert Brown,rjones@example.org,1554614707.0,Central,CO,B2C,2021-06-30,Active,1,37.0
CUST-0913,Jordan Matthews,sandra72@example.com,9320430977.0,West,NC,B2C,2023-05-03,Active,1,60.0
CUST-0195,Emily Collins,ihays@example.com,4189092753.0,South,TN,B2C,2022-02-08,Inactive,0,33.0
CUST-0908,Christina Hudson,awilliams@example.org,1852715598.0,East,MA,B2C,2024-03-26,Churned,0,48.0
CUST-0918,Justin Tucker,,,Central,WA,,2025-08-30,Churned,0,71.0
CUST-0504,James Wilson,maychristine@example.net,1817422438.0,East,MI,B2B,2024-02-04,Active,1,53.0
CUST-0485,,karen24@example.net,8124815698.0,East,GA,B2C,2020-08-16,Inactive,0,55.0
CUST-0883,John Martin,fgraham@example.org,7748170066.0,West,MA,B2B,2022-05-14,Active,1,44.0
CUST-0580,Seth Donovan,staylor@example.net,2324841376.0,Central,TX,Guest,2024-06-17,Active,1,53.0
CUST-0161,Vincent Jackson,xcollier@example.org,3182339845.0,East,CO,B2C,2021-05-22,Active,1,71.0
CUST-0681,Gerald Webb,kimberly21@example.net,1327474721.0,West,CA,B2C,2024-08-30,Active,1,30.0
CUST-0163,Christopher Dixon,schmidtjames@example.com,8591803397.0,East,CA,Guest,2022-04-18,Inactive,0,44.0
CUST-0747,Ashley Crawford,bryanharris@example.com,2941017590.0,South,PA,B2B,2020-12-14,Active,1,59.0
CUST-0153,Charles Schultz,davisalyssa@example.com,4708668826.0,South,IL,B2B,2026-01-01,Active,1,39.0
CUST-0894,Karen Hart,bdavis@example.com,1760821371.0,Central,AZ,B2C,2024-03-13,Churned,0,33.0
CUST-0827,David Dunlap Jr.,,,West,,,2022-07-17,Active,1,54.0
CUST-0803,Alicia Green,thomassteven@example.net,4872866041.0,West,IL,B2C,2024-10-08,Churned,0,54.0
CUST-0112,Andrew Shaw Md,sawyerscott@example.net,1975841616.0,South,NC,B2C,2021-09-14,Active,1,39.0
CUST-0227,Regina Stone,catherinerobertson@example.com,3599706296.0,South,CA,B2B,2021-07-29,Active,1,53.0
CUST-0733,Matthew Rodriguez,probinson@example.org,9536661449.0,East,NY,B2C,2025-08-08,Inactive,0,35.0
CUST-0104,Dwayne Gilmore,omartinez@example.net,4613750606.0,Central,PA,B2B,2025-01-30,Churned,0,18.0
CUST-0422,Jason Brewer,scottmcintyre@example.com,2927914560.0,Central,FL,B2B,2023-02-20,Churned,0,71.0
CUST-0420,John Adams,andrew44@example.com,4582739021.0,Central,OH,B2C,2022-06-07,Active,1,20.0
CUST-0998,Dennis Garcia,nicholascobb@example.org,3147165609.0,East,PA,B2C,2020-08-04,Active,1,20.0
CUST-0587,Dominique Paul,robert12@example.org,8613315520.0,West,WA,B2C,2026-04-24,Active,1,42.0
CUST-0828,Michael Hernandez,wolfdonna@example.net,4441233613.0,South,WA,B2C,2021-12-07,Inactive,0,40.0
CUST-0673,Jonathon Nguyen,wilsonmathew@example.com,1562418623.0,Central,CA,B2B,2020-12-26,Active,1,60.0
CUST-0120,Jeremy Reed,danielle64@example.com,1426801824.0,South,PA,Guest,2025-01-22,Active,1,31.0
CUST-0054,Joshua Smith,jason99@example.net,1913493618.0,South,TN,B2C,2025-04-02,Active,1,42.0
CUST-0152,Donald Farmer,michael22@example.net,9056856624.0,West,NY,B2C,2022-09-07,Active,1,36.0
CUST-0404,Stephanie Davis,bbush@example.net,4766372395.0,North,WA,B2C,2021-01-18,Inactive,0,51.0
CUST-0272,,brettbennett@example.net,8846081062.0,North,WA,B2B,2025-11-29,Active,1,75.0
CUST-0208,William Conner,kristyjohnson@example.net,2641383670.0,South,AZ,B2C,2024-09-26,Active,1,44.0
CUST-0659,Mary Hernandez,haroldjoseph@example.com,6042269312.0,North,OH,B2B,2023-04-06,Churned,0,64.0
CUST-0897,Carl Leach,alexandraphillips@example.org,8340646867.0,West,PA,B2B,2022-12-19,Churned,0,23.0
CUST-0810,Eric Garner,walkermelissa@example.org,9675481386.0,West,CO,B2C,2023-04-27,Active,1,64.0
CUST-0009,James Mayo,gabriellecameron@example.org,6514627048.0,South,NC,Guest,2022-06-29,Churned,0,25.0
CUST-0929,Lisa Thomas,ngriffin@example.net,2803149982.0,East,AZ,B2B,2022-10-16,Active,1,55.0
CUST-0037,Joshua Turner,contrerasangela@example.net,2967054668.0,Central,CO,B2C,2021-10-02,Active,1,31.0
CUST-0453,Autumn Wilson,jimenezchelsea@example.com,1965213283.0,Central,MI,B2C,2024-10-05,Churned,0,65.0
CUST-0652,Jennifer Moss,oblack@example.org,6240903678.0,Central,TX,B2B,2022-07-02,Inactive,0,44.0
CUST-0254,Susan Todd,kathleenbecker@example.net,2100167618.0,East,GA,B2C,2023-12-12,Active,1,34.0
CUST-0304,Christopher Sanders,kelly79@example.org,1762137213.0,West,CO,B2C,2022-02-13,Active,1,48.0
CUST-0794,Gregory Parker,fsawyer@example.org,4556383000.0,Central,TX,B2C,2023-08-01,Inactive,0,18.0
CUST-0572,Patricia Griffin,jamesjustin@example.net,8377805292.0,East,AZ,B2B,2026-02-19,Inactive,0,35.0
CUST-0624,Laura Davis,zroberts@example.org,4087510293.0,South,TX,B2C,2024-03-14,Churned,0,55.0
CUST-0755,Joseph Davis,michelle88@example.org,1210783567.0,South,CA,Guest,2022-01-16,Active,1,25.0
CUST-0765,Kristen Hall,,,East,,,2021-11-08,Active,1,60.0
CUST-0263,Jessica Gray,johnreed@example.com,4877217535.0,East,CA,B2C,2026-02-20,Active,1,45.0
CUST-0611,Theresa Hansen,xreese@example.net,8434712871.0,East,MA,B2B,2022-07-11,Active,1,18.0
CUST-0298,Jennifer Johnson,angela99@example.com,4369292984.0,South,AZ,B2C,2025-02-23,Churned,0,71.0
CUST-0415,William Graham,maryscott@example.net,1815717320.0,North,AZ,Guest,2020-10-09,Active,1,66.0
CUST-0151,Vanessa Cardenas,lynchdiane@example.net,1734283644.0,Central,MI,Guest,2024-01-23,Churned,0,20.0
CUST-0836,William Jenkins,stanleyjohn@example.net,9509546540.0,Central,IL,B2B,2021-03-28,Active,1,38.0
CUST-0641,Erin Daniels,denisecarpenter@example.net,4560531340.0,South,OH,B2C,2023-01-25,Active,1,35.0
CUST-0944,Jennifer Zuniga,pamela32@example.net,9555628333.0,South,MI,B2B,2021-08-14,Churned,0,65.0
CUST-0551,Jared Smith,richardrodriguez@example.org,1517350583.0,Central,MI,B2C,2022-01-24,Active,1,24.0
CUST-0856,Brian Lewis,scott49@example.org,7954429477.0,East,NY,B2C,2024-01-03,Inactive,0,26.0
CUST-0489,Amy Manning,christinenorman@example.com,1352910867.0,North,FL,B2C,2023-01-26,Active,1,71.0
CUST-0711,John Vaughn,jessicafox@example.com,1839040907.0,South,MA,Guest,2023-07-19,Active,1,27.0
CUST-0148,Laurie Hoffman,elizabeth65@example.net,7128682300.0,East,GA,B2C,2021-07-08,Active,1,
CUST-0147,Andrea Decker,reynoldsjulie@example.com,9046226567.0,West,OH,B2B,2026-04-02,Churned,0,36.0
CUST-0966,Steven Chambers,speters@example.net,4310672453.0,North,GA,B2C,2025-08-03,Active,1,47.0
CUST-0989,Kimberly Thomas,vparker@example.com,1297123166.0,North,GA,B2C,2023-01-21,Active,1,22.0
CUST-0787,William Ferguson,knapprichard@example.com,1518306178.0,South,AZ,B2B,2023-08-01,Active,1,54.0
CUST-0660,Randy Griffin,davidanderson@example.org,4091660100.0,South,FL,B2C,2023-01-12,Active,1,59.0
CUST-0349,Leah Cruz,iedwards@example.org,8048058925.0,Central,AZ,B2B,2021-08-08,Active,1,69.0
CUST-0464,Dennis Edwards,tiffanysantiago@example.com,1857967842.0,North,TX,B2C,2024-02-28,Active,1,26.0
CUST-0326,Kathy Simpson,cperry@example.com,6578317456.0,East,NY,B2C,2023-09-04,Active,1,23.0
CUST-0187,Aaron Miller,jason28@example.net,5959629233.0,North,MI,B2C,2024-05-26,Active,1,34.0
CUST-0124,Megan Le,courtneyberger@example.net,1762588153.0,North,IL,B2C,2022-01-10,Active,1,60.0
CUST-0907,Bruce Barrera,emaynard@example.org,1753470574.0,South,NC,B2C,2024-06-10,Active,1,20.0
CUST-0609,Amy Jensen,navarromary@example.org,8716493289.0,Central,CA,B2B,2023-07-20,Inactive,0,56.0
CUST-0144,Erika Vang,shawn96@example.org,5391878519.0,North,CA,B2C,2025-05-22,Churned,0,64.0
CUST-0752,Diane Steele,nschwartz@example.org,1712418938.0,Central,IL,B2C,2025-12-14,Active,1,50.0
